trip_id,driver_id,rider_id,device_id,pickup_location,dropoff_location,distance_km,fare_amount,payment_method,pickup_time,dropoff_time,fraud_flag,fraud_type
5722,bcb4bfe1-de8f-4760-a515-3d9c52cd653d,17d90b36-5784-4573-8c4e-e7f9d8d561a2,647fe266-792d-458e-bdb5-4f4f8c5e98a0,"28.639389301874992,77.23075257216574","28.617918491912906,77.23233117934146",2.15,21.77,wallet,2025-07-30 03:50:24.679645,2025-07-30 03:55:24.679645,0,legit
5723,db49b00a-be75-4fc1-8a07-73f7d12eb15f,18d1efaf-5279-454b-908c-33bb9a31c7ce,056c5042-84cb-4060-bf20-bbd7910e65bf,"28.53079004165636,77.15731578127472","28.70955444903054,77.2353853379934",19.51,179.65,cash,2025-06-17 12:09:41.086169,2025-06-17 12:49:41.086169,0,legit
5724,4d759e87-90e7-485e-9b7e-511ddf966041,7ae672d8-cb02-44bf-8fdc-ff3259e7b696,00a2f9a2-d9ce-4e43-b34b-5ff182dcdab8,"28.60419338143079,77.28702666364835","28.614501031561,77.16175465198107",12.57,109.52,card,2025-07-24 06:09:37.774520,2025-07-24 07:01:37.774520,0,legit
5725,fd1a98f1-e7dd-4693-b364-34e1c31fdf8b,93ab382c-c001-4aae-a0cd-fb94e7e216ab,43ab9467-8a79-484b-969b-efa56625eff1,"28.61658531929575,77.16167517216174","28.61532444456204,77.30024810593947",13.86,114.68,wallet,2025-08-03 22:06:27.884527,2025-08-03 22:18:27.884527,0,legit
5726,de6682bd-b708-4683-a194-e91152d7feb3,06097f73-35e2-4ed3-919d-7913d90783a4,d3c4cbd3-bafe-4e89-8507-f425e9ca02a4,"28.677379463143218,77.2155087041017","28.596613088249452,77.31375446714665",12.72,139.3,card,2025-08-10 14:02:35.608021,2025-08-10 14:48:35.608021,0,legit
5727,bb680741-b389-44fc-a4db-1ec0749754e7,3bd7e98f-5e5f-42b2-832b-76230b5f5d26,493eda48-2783-4f54-b3f7-379495430590,"28.591372924313273,77.13987183460102","28.655989535270407,77.15601098847168",6.66,57.38,wallet,2025-08-29 13:28:20.341243,2025-08-29 14:10:20.341243,0,legit
5728,c3241b27-bbef-4bab-8810-888f753540dd,71545f6c-1b94-4920-921b-a5f84e224977,566daea5-6243-486d-b0b7-523a4fbc2629,"28.511975978917697,77.32272094199614","28.541587095481905,77.22172154098236",10.53,104.11,card,2025-08-16 07:22:47.115933,2025-08-16 08:11:47.115933,0,legit
5729,fd721871-62e8-45a5-bf35-444b53828f6f,88dcc371-0d51-41f4-9beb-2ca811596ece,928618b9-994e-4f4c-bb68-813bb095c9cd,"28.637425686792398,77.31251961239465","28.651262090886405,77.2110190920231",10.24,116.73,card,2025-08-14 03:21:52.181644,2025-08-14 03:56:52.181644,0,legit
5730,d9ca9f95-ece5-4704-a8f3-be3b618ac678,688de4c8-8ca7-4db2-93b7-8763afcf26f9,82ecd85b-39f8-4ebb-9bb7-b1e7f57a64ce,"28.694335986522596,77.2145686735772","28.56664875278241,77.2951375331376",15.1,165.91,cash,2025-09-08 17:08:06.461395,2025-09-08 17:42:06.461395,0,legit
5731,7a39c8cc-89f4-4f55-831a-42253801b3a3,0748ca10-a15a-41b5-b672-8c4c10594ac5,212282bc-c18a-4cef-b497-f31b8081c4a8,"28.603355823771167,77.1681727203167","28.62008435740043,77.19553966329688",3.21,28.65,card,2025-06-22 02:14:41.946715,2025-06-22 03:12:41.946715,0,legit
5732,79da7750-d2e8-4df3-8534-6ebb48959110,3f72b464-05d4-4560-8fa8-2069a517b4cd,shared_device_999,"28.52588502523412,77.22674076150955","28.589338713432717,77.30388197450569",9.99,98.12,card,2025-06-14 06:20:08.659745,2025-06-14 06:52:08.659745,1,device_reuse
5733,7b4cdba2-2405-40e8-b5cf-cdd5c2c9a30d,0d923956-cd53-4020-92fc-aeee5976c421,f76f53ca-abb2-4857-9251-be1ae670a0fb,"28.664841553767058,77.23479258135305","28.60197035098806,77.13191065254786",12.06,115.31,card,2025-08-20 10:47:27.664593,2025-08-20 11:09:27.664593,0,legit
5734,fb2dda2e-a9e5-4261-b23e-2371137605d7,e8ad881f-fe34-4e80-a110-a81af87580da,1c2ad440-d0df-4f9a-8ad4-ca8e11fd4adb,"28.66276272964346,77.24337337277859","28.66358196435566,77.17111451017323",7.23,69.77,card,2025-07-11 13:05:40.291607,2025-07-11 13:33:40.291607,0,legit
5735,720f2e19-e47b-42c7-9dd3-4d713ff4bf03,53d37e9e-c9d2-46e9-97e0-f22f5db218d7,105ff676-fcd8-4d24-b92c-b176dac5aa38,"28.57362858505044,77.22054030229347","28.674123102346925,77.27340904664895",11.36,134.87,cash,2025-07-08 03:36:13.400061,2025-07-08 03:54:13.400061,0,legit
5736,c186179a-bb25-4d9c-80b8-bd2ea33ab3d4,1121760c-5d9f-4681-b3bb-8efe9380569d,97d6318f-773c-4ebf-8f1e-bf2cf5e48290,"28.54242502056745,77.25732068657449","28.666857443354697,77.27863974188203",12.62,138.65,wallet,2025-06-27 23:56:00.045799,2025-06-28 00:03:00.045799,0,legit
5737,746966be-51ce-4164-81e8-0edbbced631f,7981ab0c-56d3-4877-9d19-b7a04757fc3f,25e85107-c856-45b0-95f7-ea808352f8db,"28.68683592029503,77.3224577593468","28.600530252522134,77.23757966176031",12.1,122.21,cash,2025-08-21 10:03:21.419275,2025-08-21 10:46:21.419275,0,legit
5738,3e944ff7-2aa2-4d85-b842-a19f93817333,343d436a-1cb4-4183-b036-a55879b6c9ba,03534f72-de32-4408-82e2-c66f2f6c9095,"28.53773794316327,77.32677644096003","28.56269062729033,77.22467735530638",10.51,105.12,card,2025-08-12 22:21:46.671654,2025-08-12 22:29:46.671654,0,legit
5739,1968a143-663d-451f-892a-1a5c1c3ec760,8f1e7742-fe08-491e-9bd3-8fd20735ab7d,fe84d17f-60c5-4edb-a689-d4c3ee9e3c34,"28.688238982602716,77.17135192131045","28.696195052506507,77.15377964415336",1.93,17.2,card,2025-08-12 15:00:11.285422,2025-08-12 15:31:11.285422,0,legit
5740,f32f5aa1-4c80-4e38-909c-3766d0a5520a,2229a4e8-2b96-481a-97ce-b09e6c310348,ee5d332b-e4b3-4572-b65f-6084904f1233,"28.70016599773377,77.19249631770874","28.540537051929114,77.2305169245032",16.41,135.8,cash,2025-08-26 08:51:43.656060,2025-08-26 09:03:43.656060,0,legit
5741,3cc3bdf1-558d-455e-9aa1-34f423ff5ca8,4152f821-f5c5-4c05-871a-8e1837ae58a7,11e3a457-d451-497b-9d15-188483cb70f3,"28.533231321583454,77.13639899127473","28.653315276084605,77.13579568992394",12.01,116.49,wallet,2025-09-07 02:54:58.674949,2025-09-07 02:59:58.674949,0,legit
5742,ebbe27b0-2cfd-4432-aa68-37174522c5a9,75f06cc1-ca97-4c79-9fa4-947b1c1f8f07,483f0ac6-26b9-4915-9d4f-a60d3e5daf87,"28.597664274710787,77.31575848199454","28.661057847499453,77.15756894418679",17.04,162.01,card,2025-07-18 04:39:45.312429,2025-07-18 05:07:45.312429,0,legit
5743,461552f4-c254-430c-9d0b-007a7fabfcf1,651c768f-5720-41b8-b76d-a683ace283d6,77338d53-9053-41aa-904a-8436c964ede9,"28.65375412069902,77.15034804399983","28.641576613486215,77.23063868400592",0.2,371.59,cash,2025-08-13 22:44:12.802284,2025-08-13 23:12:12.802284,1,rider_driver_repeat
5744,ae65f51f-4f91-4135-8054-05a4edecfff0,8b76e6e4-7232-454b-b991-b538d8a99f35,6979bbf6-2e59-4af1-a379-58b39b76140f,"28.555364558944984,77.28490333598019","28.582923808683464,77.25541629270585",4.04,34.87,wallet,2025-08-20 17:26:19.299916,2025-08-20 17:34:19.299916,0,legit
5745,f59c9475-ebfb-422d-a55b-ab210e8cdd50,3fce0ea8-6996-45c0-bfed-3f1fa3f1d161,34d19adb-3bd4-4047-bbcf-8c57d435c878,"28.59953031901365,77.1593609205814","28.651181112666986,77.29426431997696",14.45,161.08,card,2025-07-31 20:42:50.674106,2025-07-31 21:37:50.674106,0,legit
5746,372e402c-4389-4902-b1f8-f9abce742a42,36e9096d-d723-48ce-9f91-ad75903dafd9,859b2d17-a0e0-4a4d-ae78-4379dc75b5ec,"28.610140414618318,77.3156659599635","28.583615807844218,77.27832124295888",4.58,45.1,card,2025-08-18 07:54:46.873316,2025-08-18 08:47:46.873316,0,legit
5747,b6c41869-1b5a-4a1d-a7f5-40d82744ef15,7c420558-5328-4a85-9c3e-0fc4227d0aa9,d43765ea-ee0f-4ce6-92c4-6f3c7efaa375,"28.603514549728686,77.20008229745626","28.52911491084331,77.21952407908816",7.69,71.4,card,2025-08-20 17:31:30.588790,2025-08-20 18:02:30.588790,0,legit
5748,2d3dc536-9f4c-419d-b451-24aebbc289e9,5e00ca49-f00e-4733-a317-95626fce070b,fff4995c-360b-430a-b720-0ca72c7bb3a6,"28.702288483424272,77.16062612116275","28.568464691992354,77.30092163486688",19.39,186.38,cash,2025-09-09 06:27:07.789951,2025-09-09 06:55:07.789951,0,legit
5749,ba4d0aea-336e-4dbf-8399-71b675632724,598d73e4-944c-45e3-b3b4-35ce3ff00938,1c2ba696-f66b-49fa-b666-01d822c19423,"28.616778161158347,77.17147914429434","28.690953107915256,77.32901408661576",17.41,200.91,wallet,2025-07-08 19:51:47.036102,2025-07-08 20:48:47.036102,0,legit
5750,94e5273a-639a-4a89-96f8-b7731b349371,499c513c-61d5-4c63-88e4-b32a021b69e5,fa90b5dd-6fbd-4677-bf6d-80081a98afbc,"28.55976364150103,77.19420634985414","28.553092499315806,77.3026691454288",10.87,111.56,card,2025-09-05 13:02:24.288468,2025-09-05 13:55:24.288468,0,legit
5751,e479b63e-3c52-42ed-b0cf-b2e93d55167a,29218f65-503e-4dd5-b2a2-392cdfd51d08,fe89b957-6936-4b8e-b3d7-76181d8fdc3c,"28.59657097099099,77.2246907762296","28.549628034356257,77.22069328380256",4.71,52.76,cash,2025-08-29 09:15:53.430919,2025-08-29 09:25:53.430919,0,legit
5752,07864767-be82-4db2-81e9-caa169965736,ab88b1cc-b7da-4673-b20c-fd4a8e8fbbfe,f95f1460-fc8e-4f01-9ced-d8e27e74eb47,"28.616000772341923,77.23767774637041","28.695451333843565,77.24722280620527",8.0,93.8,wallet,2025-09-07 07:19:36.390156,2025-09-07 07:56:36.390156,0,legit
5753,18d5b560-472d-400c-ba93-c4177f3dc0e5,5c4be330-8570-4e81-af23-ba4f6cd7d2aa,d7ea8e0c-17bf-4da2-bde5-b222132c1581,"28.594782112713055,77.26223911538425","28.66118143510415,77.19110642568499",9.73,110.23,card,2025-09-02 02:34:41.883825,2025-09-02 02:43:41.883825,0,legit
5754,fraud_driver_456,fraud_rider_123,84dcbf31-4998-47aa-ab56-31dc6eb2c0be,"28.582458573253437,77.31850270405592","28.682069865428435,77.22228813336713",13.85,158.34,wallet,2025-06-19 01:38:50.003999,2025-06-19 02:29:50.003999,1,rider_driver_repeat
5755,e32dfe97-520f-4375-ba95-c92d09c459e4,d8914d5f-46f2-4264-bad7-def2c3268591,a1491d1f-8c98-4fb4-b808-d1a034877955,"28.62900432084658,77.25929027312229","28.66179554120815,77.32616167873691",7.45,77.74,cash,2025-09-01 21:46:42.691520,2025-09-01 22:20:42.691520,0,legit
5756,a2fe94e9-430c-4564-8424-f221cd16bab3,5dde8428-a67e-4422-bd4e-9249d88f6a50,7385b29a-3d2d-4959-bdd7-9bce3a391483,"28.618351471150433,77.27905635664811","28.661910890053154,77.161281438783",12.56,143.72,wallet,2025-06-25 20:50:47.023563,2025-06-25 21:24:47.023563,0,legit
5757,50d0fa75-101d-4c85-beca-7365e337b9cb,8e498847-3320-4b05-8dac-854086e3c39d,09ef1ce6-443d-4b1f-b25f-41efa0bbc1f4,"28.6335727477833,77.23396480866292","28.59100727060401,77.2470130683844",4.45,47.49,cash,2025-07-19 22:54:00.854196,2025-07-19 23:13:00.854196,0,legit
5758,273ee233-68cc-48ac-adc1-1df4e2056fde,09ed91e6-c8b9-4b18-86dd-1eabdd4f582f,8dedfc7b-3b87-442c-a08f-694c9aaa1d2f,"28.657687712657392,77.24317183995174","28.698423179714883,77.26159287785705",4.47,52.7,card,2025-07-10 12:24:00.898052,2025-07-10 12:35:00.898052,0,legit
5759,c3250ba4-b215-41a2-915f-b685c87e7848,b6cbd301-27e2-48fa-bef8-2ad0f726be31,73a279c2-4c96-4d44-8de7-dd7ded5ba16f,"28.5986054362053,77.16611563800889","28.6651210280367,77.1938514270949",7.21,76.07,cash,2025-07-24 00:33:42.420382,2025-07-24 01:06:42.420382,0,legit
5760,a3fd4f29-a728-4e18-8aab-4e0bd4037ba5,74794432-c556-4e45-b7ef-9628ce3c1acd,711f1e5e-3abf-4e65-ba1a-4d0bf65bb8cb,"28.51859345606945,77.24076309238924","28.5672675516128,77.13955897373306",11.23,106.0,cash,2025-06-13 17:13:23.825114,2025-06-13 18:05:23.825114,0,legit
5761,46752f70-8518-4c85-9eae-93f6d707a59b,3de768d6-d953-41a1-88f9-4114cfefa0f9,733313f6-0855-437c-9811-e6a214715547,"28.540820652505158,77.1746105710936","28.68723666997267,77.2050841827275",14.96,175.94,card,2025-06-24 12:06:00.351995,2025-06-24 12:43:00.351995,0,legit
5762,685ece18-374f-4429-9348-c3c080442b18,5ef0ffb7-ccac-4d9f-ae02-215178dd8025,c40ccdc2-c48a-43b8-ab02-a9e7f74e5d8c,"28.586650327942028,77.29695169232471","28.687682175420782,77.1699486288585",16.23,183.17,cash,2025-07-11 02:13:24.034609,2025-07-11 02:42:24.034609,0,legit
5763,f26f9c43-1823-4fcd-9d43-f5ea4184f0d4,c02dc279-8199-4d97-8c78-68306f3636b2,fa4105a9-66ee-41e8-9397-22f3471fbd29,"28.527446699546555,77.17812487277212","28.516357702692012,77.26372714306474",8.63,103.03,wallet,2025-07-28 20:12:28.547626,2025-07-28 20:46:28.547626,0,legit
5764,5606f57d-d3ca-44bb-a2a7-ba5ec9994c45,5d1638b8-0354-4844-95b3-883619406496,10c0c960-9c92-47a6-99d4-fb4f16b4eb96,"28.69457909767646,77.23623204345179","28.6699251240161,77.21792460299653",3.07,35.21,card,2025-08-04 05:43:00.410278,2025-08-04 05:51:00.410278,0,legit
5765,aa24f903-589a-4e18-b663-9a4d2480feea,45e93d52-38d2-4c0f-895b-32babfd34e64,08b7e088-e00e-4d9e-8309-7d93d866cfa3,"28.588440693215766,77.23692083539626","28.647564032156797,77.14484547892143",0.18,766.95,wallet,2025-06-26 21:30:17.566002,2025-06-26 21:59:17.566002,1,short_high_fare
5766,47d722ac-d901-4592-8cee-235df66e40cf,5609623a-0fdb-4759-9e9e-9ade552ed365,03b0666d-5009-4b99-a2aa-a16d2bcfdc51,"28.550469815352983,77.22485680091073","28.6129296507063,77.1720094534097",8.18,85.18,card,2025-08-25 12:09:30.177667,2025-08-25 12:36:30.177667,0,legit
5767,e9745526-0626-4c49-8cf4-70c75ae85bc2,44c02e21-fa1c-439a-8c9f-a04ea640555f,856b909c-c717-42a9-a4dd-8307b1e72107,"28.70315372043632,77.19028626659032","28.515861247541068,77.31812902267069",22.68,259.86,wallet,2025-06-30 19:38:10.019178,2025-06-30 20:25:10.019178,0,legit
5768,d555e8c1-9c15-45c9-bc8f-7ca71a9e2635,cf772d12-cab1-4613-afb4-19ee570ad348,981b04ee-c901-4680-a2d1-fd61e4027015,"28.652441597675857,77.31430396115502","28.647947517204916,77.31256253960174",0.48,4.73,card,2025-06-28 04:30:18.319075,2025-06-28 04:36:18.319075,0,legit
5769,1a179684-d43b-4c42-9bf5-a69ba66bc633,2bce8cfa-6ee2-417c-99b0-134e8173715f,432ac795-bd7c-4e7f-a5b0-2090297765e0,"28.698524730240013,77.15000673340316","28.632042785146574,77.15417338598539",6.66,71.84,wallet,2025-06-29 14:18:12.166147,2025-06-29 14:26:12.166147,0,legit
5770,e828bb92-b436-49f6-b314-ec210923b5b8,eac954fb-9560-4da4-8987-150d8430535c,c7f03c9c-1919-49a1-b34f-a78d839acc8f,"28.698395587519034,77.16820306673154","28.54197330877168,77.28512473642265",19.53,206.15,card,2025-08-12 09:37:44.583061,2025-08-12 10:13:44.583061,0,legit
5771,df4c7d8a-394f-4ae5-b523-b26faaea1147,abe83d02-e14c-4667-805b-d8d9972c4699,ec226082-859b-44c4-9927-ef11e9e06312,"28.532354252503968,77.24117280807219","28.632664595679962,77.27103644255467",10.47,88.54,card,2025-08-14 22:04:43.978266,2025-08-14 22:27:43.978266,0,legit
5772,d67be512-45c5-46ac-9334-3aeaff233e79,d53642d2-ae52-4d66-9ebb-318f8acadf18,28394cee-cf7a-4b9f-b061-b163701df982,"28.69699613059707,77.20602643403069","28.63111927031708,77.16056586771319",8.0,77.49,card,2025-07-04 17:25:16.203766,2025-07-04 17:52:16.203766,0,legit
5773,644a70d9-beeb-463b-8e4d-852a6f75c0bc,e289483b-0e63-492b-af25-1172be245150,6d9efc33-6403-4ac0-b9ec-865f7060c408,"28.67747640906664,77.2181960017837","28.51029261368359,77.14123139236627",18.4,204.11,cash,2025-09-01 11:15:32.461386,2025-09-01 11:36:32.461386,0,legit
5774,a8b7248a-b2f9-4afc-8f86-ef5c883376ee,10083367-0553-45fb-a67b-c0f0113b583f,45daa3b6-32e4-4281-baae-90a058f3652e,"28.638868369591897,77.13616493693392","28.637004326217312,77.1613587323881",2.53,29.02,cash,2025-09-07 14:43:35.248820,2025-09-07 15:18:35.248820,0,legit
5775,92d7d02a-9fc9-4b15-9b17-6d6b309d2bd1,203aa62e-a215-4965-9ef1-2b185d029ee5,8bb359cc-4f5e-4c69-bb0e-6d611582f4db,"28.647338502626774,77.20326562361964","28.708782172474482,77.17930781385157",6.59,64.14,card,2025-06-16 15:30:58.175093,2025-06-16 16:22:58.175093,0,legit
5776,310d4f31-e471-46ff-9878-d8c62e65b83a,0577cd95-0d61-4ed9-925f-141973471959,shared_device_999,"28.64797222394451,77.24255148520264","28.601879445400623,77.29801597587101",7.21,74.98,card,2025-07-21 21:59:47.573315,2025-07-21 22:24:47.573315,1,device_reuse
5777,98840e4c-9a09-4b8b-9ef6-2a1721103771,9feb6100-a961-45cd-a7e5-dd4dcf24cbab,36ae8eb5-57bf-4b52-802f-499edf876dc0,"28.637865594899328,77.32414567413413","28.598636403390966,77.305050140966",4.36,48.99,card,2025-08-13 19:50:57.224652,2025-08-13 20:15:57.224652,0,legit
5778,6a713e5c-ad74-4c5b-aa2b-4f34598f6f0b,c31c9775-8073-4ed1-a2e9-e182507696fb,e39f580c-baa7-491e-b624-877fc64beb97,"28.693711163764892,77.21777251151602","28.679916342402482,77.23776442636074",2.43,26.06,wallet,2025-07-13 18:56:17.074380,2025-07-13 19:38:17.074380,0,legit
5779,d2701379-ef99-4db0-a2c1-9fef5efd6d0b,dfbb2594-f7db-4134-827b-1fa6459e486a,d6e02914-941b-4449-937e-e7dfe5a8a88a,"28.59356790762453,77.23519874994267","28.69494608489943,77.31910021316578",13.16,151.54,card,2025-07-03 07:29:28.293959,2025-07-03 07:43:28.293959,0,legit
5780,90e8b93e-82e4-4c59-8993-c5c1dc74826e,4abae75d-769e-44cb-8273-795a8242735e,565afd49-6dfe-4ce7-8906-285678875cf6,"28.66285780846178,77.31944853371405","28.54276273782508,77.32743993634998",12.04,124.95,cash,2025-06-27 14:04:50.128302,2025-06-27 14:17:50.128302,0,legit
5781,6c1b4c56-593e-42ed-9f4e-77890f485224,255f486f-9816-4077-8182-be776148a873,bd416e15-a5b7-46b5-a871-38f0c0ce4701,"28.567266777334275,77.32733668872918","28.52360164206569,77.13420758901763",19.8,195.58,wallet,2025-08-11 10:52:49.935434,2025-08-11 11:27:49.935434,0,legit
5782,fa2d82eb-9c61-4bd4-b223-61289564ff52,61bfbd65-f400-49c5-9a68-4067e76e2dc8,2c9cf0e4-23aa-470a-84e6-91bdb3fb42b2,"28.550229464537043,77.18144656098306","28.654226209187524,77.30128858300196",15.87,178.18,wallet,2025-08-12 18:51:23.843638,2025-08-12 19:41:23.843638,0,legit
5783,e0fa9dcd-55a1-4131-9217-e5f39e5bc761,a36e6af2-6216-4851-9387-a9681828cc61,a9b97482-eea2-433a-9741-ca0466902cec,"28.67450429800981,77.23929354754813","28.61518393118402,77.15894131235916",9.99,113.19,cash,2025-06-26 20:17:24.717629,2025-06-26 20:58:24.717629,0,legit
5784,75da1894-d148-4766-b89a-a8df064cba20,afea8009-f0b1-443e-9358-7240c045e5ac,2369c005-6cd7-43d4-9d64-349a34ada303,"28.55424479997675,77.17419110592805","28.70098247761375,77.1836274102813",14.7,131.89,card,2025-06-27 20:23:29.161783,2025-06-27 21:20:29.161783,0,legit
5785,0721a530-ce7e-421b-8aff-8403d50afb1f,0b30f31f-8eb5-4b55-8eb5-2c4ac59605f8,cd47d5ac-7435-4aee-a252-b5fc25b0dcf5,"28.610359463775918,77.17979607733265","28.593283422153014,77.27586703171059",9.76,104.67,wallet,2025-07-13 22:13:50.267763,2025-07-13 23:05:50.267763,0,legit
5786,7a69a45d-5a33-4bff-980b-feb99bf2eaaf,8c191ee5-722c-43ae-844e-3f141695518e,22da40cd-5620-43d2-a8dc-5141223c8716,"28.66886070298789,77.27635780828263","28.68859575012845,77.20312337243571",7.58,88.99,wallet,2025-08-07 16:19:17.834804,2025-08-07 17:08:17.834804,0,legit
5787,fraud_driver_456,fraud_rider_123,da2a7129-ee8d-4131-830d-1e1eaad0df53,"28.64514591990153,77.26730439244513","28.547022057844064,77.27367556202798",9.83,104.79,cash,2025-08-24 16:52:29.219451,2025-08-24 17:12:29.219451,1,rider_driver_repeat
5788,4135eb8f-4e75-4022-b56b-e367b8c979c4,e4224da9-c25b-45ef-b737-5e578bdb7e6b,afad8f2f-6a62-4f38-935a-5536251910a8,"28.621650766392126,77.2340631300611","28.59933477613509,77.32410389898655",9.28,94.36,cash,2025-07-04 06:03:06.877823,2025-07-04 07:00:06.877823,0,legit
5789,27a369b6-75f2-4f2a-8fbc-8493ffee828c,28c6ce3d-cabb-4675-8853-b70d590f55a7,64b90ec4-3008-46b8-94e3-a69d27aea43e,"28.569170311348895,77.13885633117721","28.571128650997558,77.20558366110735",6.68,70.28,card,2025-07-01 23:25:13.701950,2025-07-01 23:52:13.701950,0,legit
5790,ac673afe-2e1a-450a-b898-35c759080f5a,900676d3-a362-4319-b571-34bc4ea936b6,b27d263c-847f-43ae-9308-3aa6238db043,"28.515300877098586,77.2290950643254","28.638661854438027,77.20397281663804",12.59,117.56,cash,2025-07-31 01:39:58.291562,2025-07-31 02:12:58.291562,0,legit
5791,c6b3e6f2-35c2-4761-bb36-3b7d9ca4427f,317ec036-7236-436b-b3c0-0c16ec1fb98c,7eec4863-828e-42bf-9355-d84cf29351ce,"28.585598681445088,77.19180914226513","28.555018366983827,77.24156569818253",5.84,60.99,cash,2025-09-07 21:22:29.835840,2025-09-07 21:42:29.835840,0,legit
5792,d297b8d9-cac5-4e2f-a052-9a6dab281429,81f4365b-7e63-4b5a-9849-0def5c9fb290,d0554ef3-e53a-4223-9346-98adba2cc16f,"28.595011296177365,77.2226192475238","28.636965652855967,77.25915372477574",5.56,55.14,wallet,2025-08-28 02:00:45.183939,2025-08-28 02:40:45.183939,0,legit
5793,bda4958f-3281-40e8-a533-2354da49dd02,fe3c839a-7258-4b26-86b9-5dabcf4c528a,00e1298a-fed4-4357-baed-7a6b81c1bedc,"28.581671943158963,77.18117489196594","28.523682620301933,77.18863722320759",5.85,56.23,card,2025-09-08 20:32:42.300231,2025-09-08 21:28:42.300231,0,legit
5794,ccd57adf-57bd-4065-9fe6-0a514205444f,1e7ffb34-6210-42a2-b9f1-38b73c6624d8,76acce90-969b-43f0-8b7e-bf7859283dde,"28.555785804351743,77.22760897795239","28.641395841974507,77.16934258878764",10.36,100.85,wallet,2025-06-21 10:13:48.234555,2025-06-21 10:54:48.234555,0,legit
5795,d60d325e-cf85-474e-9328-c34c4b450b6f,48c1d270-2be8-4a70-bb53-9fb77200dbc2,d7c38dd0-2af0-41a4-b964-4a05435e5905,"28.593314350540297,77.22583446018056","28.63309590052726,77.18844498581555",5.46,55.62,cash,2025-07-15 11:56:49.475944,2025-07-15 12:06:49.475944,0,legit
5796,b0891f6e-0ed9-44d8-a76f-32f922855396,8ef3ea01-1385-4c1d-8465-1df052b2c8ab,81703de8-dba1-4316-a1e5-2c88aa946548,"28.52965127369525,77.18422810727213","28.587421698310095,77.221893135419",6.9,55.33,card,2025-06-15 06:25:25.899854,2025-06-15 07:05:25.899854,0,legit
5797,2c0bb578-30f0-4395-a523-b062a1e63a6b,ba1df71a-f0f4-42b0-bace-9fcb0c798d07,ab0dece1-ca64-412b-afd6-fb4802a2f855,"28.52569524201974,77.24235648476945","28.650409838718378,77.19925528570685",13.2,111.77,wallet,2025-09-05 06:07:53.057732,2025-09-05 06:45:53.057732,0,legit
5798,fraud_driver_456,fraud_rider_123,861191fb-c210-4d03-8a24-8f5dd1768be1,"28.58604597443604,77.24734877019165","28.639346676597757,77.32661638548372",9.55,81.65,wallet,2025-08-07 07:34:47.564792,2025-08-07 07:44:47.564792,1,short_high_fare
5799,40a1665e-dac6-49af-86cc-9ec11ea59f5e,0b2eda15-a24e-4278-9bcc-6b499a7c804c,1ccbbdcc-cac3-46d2-88fe-bd6902638186,"28.704747337210502,77.31310654463209","28.515169061001775,77.13445680564794",26.05,233.74,card,2025-07-24 04:58:18.613459,2025-07-24 05:23:18.613459,0,legit
5800,021ecd14-a062-4f4f-9998-6de05297b67e,e40924b1-d099-4d57-8a65-70698687e823,215b01b8-e222-4969-b27d-9fb00c3875d9,"28.53969767444471,77.15095338071089","28.67071068915292,77.19043335840328",13.68,121.93,wallet,2025-07-31 23:21:12.140728,2025-07-31 23:40:12.140728,0,legit
5801,fef0cf87-116b-4b3f-884b-907a75d50b52,e3af2403-e13a-48c4-8305-e084e024c06d,5ffeef2f-291a-4b12-a2df-2aa3c429c229,"28.69769711216538,77.14689963689506","28.657695417570938,77.28868573988164",14.73,117.89,cash,2025-08-17 01:50:37.207178,2025-08-17 02:47:37.207178,0,legit
5802,03672c42-681f-4a10-bcbd-6ac87da7ccd8,9169ecb7-7e1f-4b6d-8199-aa63dd7b318c,83d6b3c5-7424-493c-a772-e2fe7ec5a952,"28.524672718336745,77.16190311048085","28.595503002869947,77.30694516826306",16.14,160.78,card,2025-06-18 23:42:03.111139,2025-06-19 00:01:03.111139,0,legit
5803,455499aa-a402-497d-bc25-81ec111cab83,4d1deaf1-4097-48b1-a49f-4881bdfa2846,712e5262-d6dc-457b-a4e1-cbb180f7ec3c,"28.51728656339244,77.28154894090488","28.581489184769495,77.24023287091606",7.63,66.51,wallet,2025-06-17 23:06:40.785073,2025-06-17 23:29:40.785073,0,legit
5804,a9ffa509-fd0a-4282-82cc-07fa58328d94,eab1c18a-4f73-4f82-b446-7b7064ddf569,15a56c3a-c69c-46f4-8ce7-e55a990ccce0,"28.6858128813354,77.26354241335466","28.641193906645395,77.30171656754723",5.87,61.66,wallet,2025-08-24 22:07:11.448969,2025-08-24 22:43:11.448969,0,legit
